scenario_id,cell_id,p_bda_count,bda_group,delta_normalized_utility,delta_destroyed_value,delta_service_cost,delta_distance_cost,delta_ammo_cost,delta_realized_utility,delta_invalid_attack,delta_initial_wreck_attack,utility_identity_residual,ecdf
D2-N3-M5-Rtight-S1141,N3-M5-Rtight,1,1,0.007120225418476511,4.2663261594024675,1.20462922945757,0.0,0.0,3.061696929944901,0,0,-3.552713678800501e-15,0.76220703125
D2-N3-M5-Rtight-S1128,N3-M5-Rtight,1,1,0.007124472335188425,4.268870844549355,1.2053477404183344,0.0,0.0,3.0635231041310362,0,0,-1.5987211554602254e-14,0.762451171875
D2-N2-M5-Rtight-S1193,N2-M5-Rtight,1,1,0.007131730281234705,3.784546446437858,1.2171235451933615,0.0,0.0,2.5674229012444982,0,0,-1.7763568394002505e-15,0.7626953125
D2-N2-M5-Rtight-S1204,N2-M5-Rtight,1,1,0.007238139033819313,3.736886057450718,1.1311560052757645,0.0,0.0,2.6057300521749482,0,0,5.329070518200751e-15,0.762939453125
D2-N2-M3-Rloose-S1113,N2-M3-Rloose,3,2+,0.007254253289089102,0.0,-1.168478256490495,0.0,-0.5,1.668478256490495,-1,-1,0.0,0.76318359375
D2-N3-M3-Rtight-S1260,N3-M3-Rtight,1,1,0.007283885690165304,2.611311903378379,1.1094982624169614,-0.1734800677765964,0.0,1.6752937087380175,0,0,-3.552713678800501e-15,0.763427734375
D2-N3-M5-Rloose-S1454,N3-M5-Rloose,4,2+,0.007288611493446728,6.874998463859583,4.251098326218756,0.0,0.0,2.623900137640831,0,0,-3.552713678800501e-15,0.763671875
D2-N2-M5-Rtight-S1063,N2-M5-Rtight,0,0,0.007312985736849121,0.0,-1.6397949353018717,-0.9928799299638124,0.0,2.6326748652656837,0,0,4.440892098500626e-16,0.763916015625
D2-N3-M3-Rtight-S1413,N3-M3-Rtight,2,2+,0.00732188328757119,0.0,-1.1530333867709324,-0.5435315995004238,-0.5,2.1965649862713548,-1,0,1.3322676295501878e-15,0.76416015625
D2-N2-M5-Rtight-S1378,N2-M5-Rtight,1,1,0.007376075050464975,4.419627201669101,1.2479149299691699,0.0,0.0,3.1717122716999313,0,0,0.0,0.764404296875
D2-N2-M3-Rloose-S1260,N2-M3-Rloose,2,2+,0.007445914798922204,0.0,-0.5599492017042174,-0.6526112020478811,-0.5,1.7125604037521,-1,0,-1.5543122344752192e-15,0.7646484375
D2-N2-M5-Rtight-S1156,N2-M5-Rtight,2,2+,0.007470442795495247,0.0,-1.6664284106936087,0.0,-0.5,2.1664284106936122,-1,-1,-3.552713678800501e-15,0.764892578125
D2-N3-M5-Rloose-S1161,N3-M5-Rloose,3,2+,0.007488284079240376,0.0,-0.8392869977322732,-0.8323153852474428,-0.5,2.1716023829797138,-1,-1,2.220446049250313e-15,0.76513671875
D2-N3-M5-Rtight-S1483,N3-M5-Rtight,2,2+,0.007488764009860871,0.0,-1.0548470438160127,-0.6168945190436395,-0.5,2.1717415628596513,-1,0,8.881784197001252e-16,0.765380859375
D2-N3-M5-Rtight-S1477,N3-M5-Rtight,1,1,0.007512559226538984,3.7686192744803577,1.0640979529263284,0.0,0.0,2.70452132155404,0,0,-1.0658141036401503e-14,0.765625
D2-N2-M5-Rtight-S1355,N2-M5-Rtight,0,0,0.0075359291620353715,0.0,-1.6013105574723987,-1.1116239408603346,0.0,2.712934498332734,0,0,-8.881784197001252e-16,0.765869140625
D2-N3-M3-Rloose-S1445,N3-M3-Rloose,3,2+,0.007537046965382654,5.987273613581664,4.253752811543642,0.0,0.0,1.733520802038015,0,0,7.105427357601002e-15,0.76611328125
D2-N3-M5-Rtight-S1498,N3-M5-Rtight,3,2+,0.007542469039675537,0.0,-1.6082568869868652,-0.635004800073613,-1.0,3.243261687060482,-2,-1,-3.552713678800501e-15,0.766357421875
D2-N3-M5-Rtight-S1194,N3-M5-Rtight,2,2+,0.007553055411720626,0.0,-2.74781382703987,0.0,-0.5,3.24781382703987,0,0,0.0,0.7666015625
D2-N3-M5-Rloose-S1186,N3-M5-Rloose,5,2+,0.007558386566358655,8.427434213115873,5.706415049226742,0.0,0.0,2.721019163889139,0,0,-7.105427357601002e-15,0.766845703125
D2-N3-M3-Rtight-S1405,N3-M3-Rtight,2,2+,0.007587412340289423,0.0,-0.8926765290805374,-0.883547173006302,-0.5,2.2762237020868383,-1,0,8.881784197001252e-16,0.76708984375
D2-N2-M5-Rtight-S1181,N2-M5-Rtight,1,1,0.007589645523099792,3.882408541195616,1.1501361528796998,0.0,0.0,2.73227238831592,0,0,-3.552713678800501e-15,0.767333984375
D2-N2-M3-Rloose-S1049,N2-M3-Rloose,2,2+,0.007598441570905029,0.0,-1.2476415613081642,0.0,-0.5,1.7476415613081642,-1,0,0.0,0.767578125
D2-N3-M3-Rtight-S1261,N3-M3-Rtight,2,2+,0.007603652101813296,0.0,-0.8070992293635619,-0.4417407540535045,-0.5,1.7488399834170565,-1,0,9.992007221626409e-15,0.767822265625
D2-N2-M5-Rtight-S1214,N2-M5-Rtight,1,1,0.007617894585299434,3.821459971150915,1.0790179204431016,0.0,0.0,2.742442050707801,0,0,1.2434497875801753e-14,0.76806640625
D2-N3-M5-Rloose-S1034,N3-M5-Rloose,5,2+,0.007642060511547588,7.128308280462591,4.363331477658129,0.013835018647346597,0.0,2.7511417841571273,-1,0,-1.199040866595169e-14,0.768310546875
D2-N2-M5-Rloose-S1106,N2-M5-Rloose,4,2+,0.007642553370023952,7.315007207370002,4.56368799416137,0.0,0.0,2.7513192132086317,0,0,0.0,0.7685546875
D2-N3-M5-Rtight-S1294,N3-M5-Rtight,2,2+,0.007648477984312917,0.0,-2.788845533254557,0.0,-0.5,3.2888455332545554,-1,-1,1.7763568394002505e-15,0.768798828125
D2-N3-M5-Rtight-S1377,N3-M5-Rtight,1,1,0.007663741115615685,0.0,-1.988715065496777,-0.27023173612485696,-0.5,2.758946801621647,-1,0,-1.3322676295501878e-14,0.76904296875
D2-N2-M5-Rtight-S1039,N2-M5-Rtight,1,1,0.007678262987103224,3.9225412611344126,1.1583665857772463,0.0,0.0,2.764174675357161,0,0,5.329070518200751e-15,0.769287109375
D2-N2-M5-Rloose-S1069,N2-M5-Rloose,3,2+,0.0077255287893091,0.0,-2.4109866847313697,0.08900930532846374,-1.0,3.3219773794028953,-2,0,1.0658141036401503e-14,0.76953125
D2-N2-M5-Rtight-S1018,N2-M5-Rtight,1,1,0.0077716294681183795,0.0,-2.297786608522623,0.0,-0.5,2.797786608522614,0,0,8.881784197001252e-15,0.769775390625
D2-N2-M5-Rtight-S1108,N2-M5-Rtight,1,1,0.0077729647561842405,0.0,-2.45900723744915,0.16073992522282177,-0.5,2.7982673122263275,0,0,4.440892098500626e-16,0.77001953125
D2-N3-M5-Rloose-S1494,N3-M5-Rloose,6,2+,0.0077851309171050875,16.094795997182587,12.085488936346238,0.1617007664811545,0.5,3.347606294355188,1,0,6.217248937900877e-15,0.770263671875
D2-N2-M5-Rtight-S1043,N2-M5-Rtight,1,1,0.007785404127461398,3.9054898829578946,1.1027443970717954,0.0,0.0,2.802745485886099,0,0,0.0,0.7705078125
D2-N3-M5-Rtight-S1065,N3-M5-Rtight,1,1,0.007823687618953329,3.924694510779176,1.1081669679559703,0.0,0.0,2.816527542823202,0,0,3.552713678800501e-15,0.770751953125
D2-N2-M5-Rtight-S1064,N2-M5-Rtight,1,1,0.007823705951486626,3.9247037071576756,1.1081695646225,0.0,0.0,2.8165341425351755,0,0,0.0,0.77099609375
D2-N2-M5-Rtight-S1148,N2-M5-Rtight,1,1,0.007830319689224485,3.988935236403975,1.170020148283152,0.0,0.0,2.818915088120818,0,0,5.329070518200751e-15,0.771240234375
D2-N2-M3-Rloose-S1509,N2-M3-Rloose,2,2+,0.007869566430711905,0.0,-0.478755014685202,-0.8312452643785333,-0.5,1.8100002790637433,-1,-1,-7.993605777301127e-15,0.771484375
D2-N2-M5-Rtight-S1287,N2-M5-Rtight,1,1,0.007879911498592101,0.0,-2.3367681394931594,0.0,-0.5,2.8367681394931594,-1,-1,0.0,0.771728515625
D2-N2-M5-Rtight-S1403,N2-M5-Rtight,1,1,0.007881476142121535,3.9536836921870417,1.1163522810232873,0.0,0.0,2.8373314111637455,0,0,8.881784197001252e-15,0.77197265625
D2-N2-M5-Rloose-S1064,N2-M5-Rloose,3,2+,0.007926551726108344,1.9366328200171665,0.13793281944575142,0.0,-0.5,2.298700000571415,-1,0,0.0,0.772216796875
D2-N2-M5-Rtight-S1346,N2-M5-Rtight,1,1,0.007949426515579755,0.0,-2.361793545608718,0.0,-0.5,2.8617935456087196,-1,-1,-1.7763568394002505e-15,0.7724609375
D2-N2-M5-Rtight-S1404,N2-M5-Rtight,1,1,0.007957633907603803,0.0,-2.364748206737369,0.0,-0.5,2.864748206737369,-1,-1,0.0,0.772705078125
D2-N2-M5-Rloose-S1180,N2-M5-Rloose,3,2+,0.008014301904854026,2.8593804435431025,0.24777709958494398,0.22645465821070565,-0.5,2.8851486857474526,-1,0,0.0,0.77294921875
D2-N2-M5-Rtight-S1379,N2-M5-Rtight,1,1,0.008016754505773417,0.0,-2.3860316220784323,0.0,-0.5,2.8860316220784323,-1,-1,0.0,0.773193359375
D2-N2-M5-Rtight-S1390,N2-M5-Rtight,1,1,0.00802311203638556,4.024734281604793,1.1364139485060143,0.0,0.0,2.8883203330987897,0,0,-1.0658141036401503e-14,0.7734375
D2-N3-M5-Rtight-S1407,N3-M5-Rtight,2,2+,0.008051208364003248,0.0,-1.1596653880696852,-0.6751850374912653,-0.5,2.334850425560944,-1,0,6.217248937900877e-15,0.773681640625
D2-N2-M5-Rloose-S1166,N2-M5-Rloose,4,2+,0.008060482789544743,7.500341142481318,4.598567338245214,0.0,0.0,2.9017738042361003,0,0,3.552713678800501e-15,0.77392578125
D2-N2-M5-Rloose-S1372,N2-M5-Rloose,2,2+,0.008075408126814704,5.898425548541958,2.9912786228886645,0.0,0.0,2.9071469256532936,0,0,0.0,0.774169921875
D2-N2-M5-Rtight-S1267,N2-M5-Rtight,1,1,0.008087630741667559,0.0,-2.4115470670003205,0.0,-0.5,2.9115470670003205,-1,-1,0.0,0.7744140625
D2-N2-M3-Rloose-S1008,N2-M3-Rloose,2,2+,0.008110537112271082,0.0,-0.5630967583903832,-0.8023267774319642,-0.5,1.8654235358223517,-1,-1,-4.218847493575595e-15,0.774658203125
D2-N3-M5-Rloose-S1323,N3-M5-Rloose,3,2+,0.008138375382804437,5.681035463895277,3.3209066028819905,0.0,0.0,2.360128861013287,0,0,0.0,0.77490234375
D2-N2-M5-Rtight-S1016,N2-M5-Rtight,1,1,0.008156623315551198,4.091709218487395,1.155324824888968,0.0,0.0,2.9363843935984306,0,0,-3.552713678800501e-15,0.775146484375
D2-N2-M3-Rloose-S1097,N2-M3-Rloose,2,2+,0.00818917601112873,0.0,-0.5262220605254981,-0.8572884220340904,-0.5,1.8835104825596005,-1,-1,-1.199040866595169e-14,0.775390625
D2-N2-M5-Rtight-S1083,N2-M5-Rtight,1,1,0.008198575412910858,4.1127541750657315,1.1612670264178089,0.0,0.0,2.9514871486479137,0,0,8.881784197001252e-15,0.775634765625
D2-N2-M5-Rloose-S1047,N2-M5-Rloose,2,2+,0.00820247175770103,0.0,-1.7759957146668235,-0.6768941181055468,-0.5,2.952889832772371,-1,-1,-8.881784197001252e-16,0.77587890625
D2-N2-M5-Rtight-S1231,N2-M5-Rtight,1,1,0.008221821932539813,4.124415618163411,1.1645597224490682,0.0,0.0,2.959855895714341,0,0,1.7763568394002505e-15,0.776123046875
D2-N2-M5-Rloose-S1271,N2-M5-Rloose,3,2+,0.00827361692976139,3.0384291972526114,0.17187822786960183,0.38804887466890947,-0.5,2.9785020947140985,-1,0,1.7763568394002505e-15,0.7763671875
D2-N2-M5-Rtight-S1052,N2-M5-Rtight,1,1,0.008294573747526623,4.160911023250421,1.1748644741408345,0.0,0.0,2.986046549109588,0,0,-1.7763568394002505e-15,0.776611328125
D2-N2-M5-Rtight-S1383,N2-M5-Rtight,2,2+,0.008303798583480959,0.0,-1.2854138757778024,-0.6226877134316794,-0.5,2.4081015892094797,-1,0,2.220446049250313e-15,0.77685546875
D2-N3-M5-Rtight-S1003,N3-M5-Rtight,1,1,0.00830394228219411,4.165610678754888,1.1761914571650003,0.0,0.0,2.989419221589884,0,0,3.552713678800501e-15,0.777099609375
D2-N2-M5-Rtight-S1159,N2-M5-Rtight,1,1,0.008331639915615828,0.0,-2.1980797726176977,-0.3013105970040003,-0.5,2.999390369621697,0,0,1.3322676295501878e-15,0.77734375
D2-N3-M3-Rtight-S1076,N3-M3-Rtight,2,2+,0.008352799872393513,0.0,-1.0590578062592435,-0.3620861643912727,-0.5,1.921143970650519,-1,0,-2.6645352591003757e-15,0.777587890625
D2-N3-M5-Rloose-S1390,N3-M5-Rloose,4,2+,0.008355596513863098,0.0,-2.5080147449907173,0.0,-0.5,3.0080147449907173,-1,-1,0.0,0.77783203125
D2-N3-M5-Rtight-S1448,N3-M5-Rtight,1,1,0.008364748414946388,4.19611362149206,1.1848041921113612,0.0,0.0,3.0113094293807023,0,0,-3.552713678800501e-15,0.778076171875
D2-N2-M5-Rtight-S1367,N2-M5-Rtight,1,1,0.008369642200580105,0.0,-2.2448473386411614,-0.268223853567678,-0.5,3.013071192208839,0,0,0.0,0.7783203125
D2-N2-M3-Rloose-S1363,N2-M3-Rloose,2,2+,0.008406637311996007,3.2588275694093696,1.9137655994900094,0.0,0.0,1.3450619699193638,0,0,-3.552713678800501e-15,0.778564453125
D2-N3-M5-Rtight-S1502,N3-M5-Rtight,1,1,0.00842009703568308,0.0,-0.8057229832193986,-2.225511949626511,0.0,3.0312349328459103,0,0,-4.440892098500626e-16,0.77880859375
D2-N3-M3-Rloose-S1325,N3-M3-Rloose,4,2+,0.00845421491143794,3.8969414122181263,2.796881287510786,-0.34440930492339317,-0.5,1.944469429630729,-1,0,4.6629367034256575e-15,0.779052734375
D2-N2-M3-Rtight-S1169,N2-M3-Rtight,1,1,0.008458747166032787,3.0971968174419544,1.1516849692544078,0.0,0.0,1.9455118481875502,0,0,-3.552713678800501e-15,0.779296875
D2-N3-M5-Rtight-S1510,N3-M5-Rtight,1,1,0.008461644321831774,4.244720730107815,1.1985287742483521,0.0,0.0,3.046191955859456,0,0,7.105427357601002e-15,0.779541015625
D2-N2-M5-Rloose-S1219,N2-M5-Rloose,3,2+,0.008469498661745276,2.889346183673972,0.34032666544566936,0.0,-0.5,3.0490195182283024,-1,0,0.0,0.77978515625
D2-N3-M5-Rtight-S1184,N3-M5-Rtight,1,1,0.008500008423745764,4.3291133359108045,1.151373748187961,0.11773655517437676,0.0,3.0600030325484795,1,0,-1.2434497875801753e-14,0.780029296875
D2-N3-M5-Rloose-S1423,N3-M5-Rloose,3,2+,0.008519977160103796,5.700240316869177,3.2294469404390753,0.0,0.0,2.4707933764301018,0,0,0.0,0.7802734375
D2-N3-M5-Rtight-S1208,N3-M5-Rtight,2,2+,0.008525951999669101,0.0,-1.4365296935321599,-0.5359963863718624,-0.5,2.4725260799040285,-1,0,-6.217248937900877e-15,0.780517578125
D2-N2-M5-Rloose-S1067,N2-M5-Rloose,3,2+,0.008536083123668117,3.0305998582127387,0.45760993369221836,0.0,-0.5,3.0729899245205203,-1,0,0.0,0.78076171875
D2-N3-M5-Rloose-S1331,N3-M5-Rloose,3,2+,0.008549077448258946,3.1051703029200297,0.5275024215468065,0.0,-0.5,3.0776678813732232,-1,0,0.0,0.781005859375
D2-N3-M3-Rtight-S1441,N3-M3-Rtight,2,2+,0.008647595208579065,0.0,-1.0488992029994648,-0.44004769497372054,-0.5,1.9889468979731824,0,0,3.1086244689504383e-15,0.78125
D2-N3-M5-Rtight-S1163,N3-M5-Rtight,0,0,0.008656755164761453,0.0,-1.7011007228767214,-0.8093582749041016,0.0,2.5104589977808223,0,0,8.881784197001252e-16,0.781494140625
D2-N3-M5-Rtight-S1390,N3-M5-Rtight,1,1,0.008685490526649686,4.357011508330999,1.2302349187371195,0.0,0.0,3.1267765895938737,0,0,5.329070518200751e-15,0.78173828125
D2-N2-M5-Rtight-S1434,N2-M5-Rtight,1,1,0.008696695051937514,4.362632174829301,1.231821956131805,0.0,0.0,3.130810218697505,0,0,-8.881784197001252e-15,0.781982421875
D2-N2-M5-Rloose-S1350,N2-M5-Rloose,4,2+,0.008706409146825578,6.1696293715363595,2.9258734384013536,0.0,-0.5,3.7437559331349917,-1,0,1.4210854715202004e-14,0.7822265625
D2-N2-M5-Rtight-S1318,N2-M5-Rtight,1,1,0.008833822431442984,4.431421101462718,1.2512450261432253,0.0,0.0,3.18017607531948,0,0,1.2434497875801753e-14,0.782470703125
D2-N3-M3-Rloose-S1463,N3-M3-Rloose,2,2+,0.008834752777000687,3.463449847387551,2.0498894030674393,0.0,0.0,1.4135604443201117,0,0,0.0,0.78271484375
D2-N3-M5-Rtight-S1403,N3-M5-Rtight,1,1,0.008846232770270357,4.437646655324855,1.2530028580275356,0.0,0.0,3.1846437972973263,0,0,-7.105427357601002e-15,0.782958984375
D2-N3-M5-Rtight-S1248,N3-M5-Rtight,1,1,0.008857180542353071,0.0,-2.052218223080054,-0.6363667721670324,-0.5,3.1885849952470977,-1,0,-1.1546319456101628e-14,0.783203125
D2-N3-M3-Rtight-S1289,N3-M3-Rtight,2,2+,0.00889582072199556,0.0,-1.5460387660589774,0.0,-0.5,2.0460387660589774,-1,-1,0.0,0.783447265625
D2-N2-M5-Rtight-S1408,N2-M5-Rtight,1,1,0.00891102521604098,0.0,-2.094874205418062,-0.6130948723566878,-0.5,3.2079690777747487,-1,0,8.881784197001252e-16,0.78369140625
D2-N3-M3-Rtight-S1216,N3-M3-Rtight,2,2+,0.008913532501127641,0.0,-0.9145800367309445,-0.6355324385284147,-0.5,2.050112475259354,-1,0,5.329070518200751e-15,0.783935546875
D2-N3-M3-Rloose-S1167,N3-M3-Rloose,2,2+,0.008981855587951781,3.456675417358653,2.019578523286377,0.0,0.0,1.4370968940722832,0,0,-7.105427357601002e-15,0.7841796875
D2-N3-M5-Rtight-S1334,N3-M5-Rtight,3,2+,0.009006205051892674,4.342713888780395,1.5871709533868312,0.013309116712213243,-0.5,3.242233818681356,0,0,-5.773159728050814e-15,0.784423828125
D2-N2-M5-Rtight-S1347,N2-M5-Rtight,0,0,0.009024329564687558,0.0,-1.6474436803109187,-0.9696118934484724,0.0,2.6170555737593917,0,0,-4.440892098500626e-16,0.78466796875
D2-N2-M5-Rloose-S1014,N2-M5-Rloose,2,2+,0.009058054846365182,4.014943437568206,0.8853346035072036,-0.7653547498760158,0.0,3.8949635839370274,1,0,-8.881784197001252e-15,0.784912109375
D2-N3-M5-Rtight-S1066,N3-M5-Rtight,0,0,0.009072485115603664,0.0,-1.640602479088633,-0.9904182044364287,0.0,2.631020683525062,0,0,0.0,0.78515625
D2-N2-M3-Rtight-S1296,N2-M3-Rtight,1,1,0.009079918091045025,3.7957276272039167,1.0717521998903852,0.0,0.0,2.723975427313519,0,0,1.2434497875801753e-14,0.785400390625
D2-N3-M5-Rtight-S1470,N3-M5-Rtight,2,2+,0.00908116962446251,0.0,-2.7692210648065014,0.0,-0.5,3.2692210648065014,-1,-1,0.0,0.78564453125
D2-N3-M5-Rtight-S1259,N3-M5-Rtight,1,1,0.00910961936733401,0.0,-2.1008952475872977,-0.6785677246529309,-0.5,3.279462972240239,-1,0,-1.0658141036401503e-14,0.785888671875
D2-N2-M5-Rloose-S1296,N2-M5-Rloose,3,2+,0.00911732697453306,3.131644192865707,0.34940648203379965,0.0,-0.5,3.282237710831904,-1,0,3.552713678800501e-15,0.7861328125
D2-N3-M5-Rtight-S1304,N3-M5-Rtight,1,1,0.009126211219402991,0.0,-2.1849855148848416,-0.6004505241002449,-0.5,3.2854360389850825,-1,0,3.9968028886505635e-15,0.786376953125
D2-N2-M3-Rtight-S1168,N2-M3-Rtight,1,1,0.009153502366835237,3.8264884629012954,1.0804377528507274,0.0,0.0,2.746050710050568,0,0,0.0,0.78662109375
D2-N3-M5-Rloose-S1091,N3-M5-Rloose,3,2+,0.009195928775586198,3.153470850647558,0.3429364914365216,0.0,-0.5,3.3105343592110295,-1,0,7.105427357601002e-15,0.786865234375
D2-N2-M5-Rloose-S1460,N2-M5-Rloose,2,2+,0.00920305928107562,0.0,-1.6537161773586107,-1.1593851638286106,-0.5,3.3131013411872203,-1,0,8.881784197001252e-16,0.787109375
D2-N2-M5-Rtight-S1331,N2-M5-Rtight,0,0,0.009213385604864899,0.0,-1.6208262869110577,-1.0510555384997744,0.0,2.6718818254108214,0,0,1.0658141036401503e-14,0.787353515625
D2-N3-M5-Rtight-S1131,N3-M5-Rtight,0,0,0.009218687642766787,0.0,-1.620089027015145,-1.0533303893872241,0.0,2.6734194164023695,0,0,-4.440892098500626e-16,0.78759765625
D2-N2-M5-Rloose-S1366,N2-M5-Rloose,4,2+,0.009220637945628746,8.77222146240993,4.8073471457895565,0.0,0.0,3.9648743166203673,0,0,7.105427357601002e-15,0.787841796875
D2-N2-M5-Rtight-S1161,N2-M5-Rtight,1,1,0.009261232102319161,3.876895986385506,1.1911386767129581,0.0,0.0,2.685757309672553,0,0,-5.329070518200751e-15,0.7880859375
D2-N2-M5-Rloose-S1222,N2-M5-Rloose,4,2+,0.009267029937827298,6.228282196850444,3.100987822935295,0.29116359629731536,-0.5,3.336130777617825,-1,0,7.993605777301127e-15,0.788330078125
D2-N2-M5-Rtight-S1027,N2-M5-Rtight,1,1,0.009287115157690123,0.0,-2.427424915853278,0.23416152012314173,-0.5,2.6932633957301366,-1,-1,-4.440892098500626e-16,0.78857421875
D2-N2-M5-Rtight-S1071,N2-M5-Rtight,0,0,0.009430249330661833,0.0,-1.59106993817786,-1.1437023677140643,0.0,2.734772305891923,0,0,1.3322676295501878e-15,0.788818359375
D2-N2-M5-Rtight-S1167,N2-M5-Rtight,0,0,0.009431075672781272,0.0,-1.5909580957251723,-1.1440538493813959,0.0,2.735011945106568,0,0,0.0,0.7890625
D2-N3-M3-Rtight-S1177,N3-M3-Rtight,2,2+,0.009439777443903952,0.0,-0.9807730698609678,-0.6903757422369473,-0.5,2.171148812097911,-1,0,3.9968028886505635e-15,0.789306640625
D2-N2-M5-Rtight-S1423,N2-M5-Rtight,1,1,0.009489535541362809,0.0,-2.020559303760116,-0.23140600323510152,-0.5,2.751965306995217,-1,0,8.881784197001252e-16,0.78955078125
D2-N2-M3-Rtight-S1360,N2-M3-Rtight,2,2+,0.009524670087892317,0.0,-1.6906741202152382,0.0,-0.5,2.1906741202152347,-1,-1,3.552713678800501e-15,0.789794921875
D2-N3-M5-Rtight-S1286,N3-M5-Rtight,2,2+,0.0095771496907881,0.0,-2.947773888683713,0.0,-0.5,3.447773888683713,-1,-1,0.0,0.7900390625
D2-N3-M5-Rtight-S1511,N3-M5-Rtight,1,1,0.009666222226236393,0.0,-2.552016839576021,0.24881239396745958,-0.5,2.803204445608557,-1,-1,4.440892098500626e-15,0.790283203125
D2-N2-M3-Rtight-S1005,N2-M3-Rtight,1,1,0.009707979604602401,4.058279603409915,1.1458857220292167,0.0,0.0,2.912393881380723,0,0,-2.4868995751603507e-14,0.79052734375
D2-N2-M5-Rtight-S1251,N2-M5-Rtight,1,1,0.009738587734253262,3.9353723903816302,1.1111819474481912,0.0,0.0,2.8241904429334426,0,0,-3.552713678800501e-15,0.790771484375
D2-N2-M5-Rloose-S1208,N2-M5-Rloose,3,2+,0.009794002293826432,6.991650754286582,3.465809928509074,0.0,0.0,3.5258408257775073,0,0,0.0,0.791015625
D2-N2-M3-Rtight-S1446,N2-M3-Rtight,1,1,0.009796796303788618,0.0,-2.4390388911365846,0.0,-0.5,2.939038891136585,-1,-1,-4.440892098500626e-16,0.791259765625
D2-N3-M5-Rtight-S1385,N3-M5-Rtight,1,1,0.009808650419390025,0.0,-3.717719680337714,0.0,-0.5,4.217719680337712,0,0,1.7763568394002505e-15,0.79150390625
D2-N2-M3-Rtight-S1012,N2-M3-Rtight,1,1,0.009855114464733916,4.119787190584859,1.16325285116468,0.0,0.0,2.9565343394201733,0,0,5.329070518200751e-15,0.791748046875
D2-N3-M3-Rtight-S1392,N3-M3-Rtight,2,2+,0.009864974737714416,0.0,-1.2292317206371326,-0.53971246903718,-0.5,2.2689441896743148,-1,0,-2.220446049250313e-15,0.7919921875
D2-N2-M5-Rtight-S1227,N2-M5-Rtight,1,1,0.009903004664074011,0.0,-2.371871352581463,0.0,-0.5,2.871871352581463,-1,-1,0.0,0.792236328125
D2-N2-M5-Rtight-S1368,N2-M5-Rtight,1,1,0.009921939613956987,4.079997852405427,1.202635364357901,0.0,0.0,2.877362488047524,0,0,1.7763568394002505e-15,0.79248046875
D2-N3-M3-Rtight-S1217,N3-M3-Rtight,1,1,0.009936428401166375,3.4389644591839925,1.153585926915726,0.0,0.0,2.2853785322682683,0,0,-1.7763568394002505e-15,0.792724609375
D2-N2-M5-Rtight-S1312,N2-M5-Rtight,1,1,0.009996314393362543,0.0,-2.5418777459280104,0.14294657185287263,-0.5,2.8989311740751376,-1,-1,0.0,0.79296875
D2-N2-M5-Rloose-S1152,N2-M5-Rloose,3,2+,0.010000584117396127,7.494053010214316,3.873508604297804,0.020334123653920344,0.0,3.6002102822625943,0,0,-3.1086244689504383e-15,0.793212890625
D2-N3-M5-Rtight-S1478,N3-M5-Rtight,2,2+,0.010059945882500275,0.0,-3.1215805177000995,0.0,-0.5,3.6215805177000995,-1,-1,0.0,0.79345703125
D2-N3-M3-Rtight-S1172,N3-M3-Rtight,2,2+,0.01006005240819896,0.0,-1.2081781872857231,-0.6056338666000705,-0.5,2.313812053885769,-1,0,2.4424906541753444e-14,0.793701171875
D2-N2-M3-Rtight-S1504,N2-M3-Rtight,1,1,0.010103515272554098,4.223627533571289,1.1925729518050598,0.0,0.0,3.0310545817662273,0,0,1.7763568394002505e-15,0.7939453125
D2-N3-M5-Rtight-S1144,N3-M5-Rtight,1,1,0.010142779189296902,4.098706534511422,1.157300569615316,0.0,0.0,2.9414059648960915,0,0,1.4210854715202004e-14,0.794189453125
D2-N2-M5-Rtight-S1511,N2-M5-Rtight,1,1,0.01015144006682922,0.0,-2.443917619380464,0.0,-0.5,2.9439176193804784,-1,-1,-1.4210854715202004e-14,0.79443359375
D2-N2-M5-Rloose-S1482,N2-M5-Rloose,4,2+,0.010191612761136504,4.248693316718914,1.0797127227097825,0.0,-0.5,3.6689805940091276,-1,0,3.552713678800501e-15,0.794677734375
D2-N2-M5-Rtight-S1236,N2-M5-Rtight,1,1,0.010193832313976803,4.119337149831665,1.1631257787784044,0.0,0.0,2.9562113710532714,0,0,-1.0658141036401503e-14,0.794921875
D2-N3-M5-Rtight-S1249,N3-M5-Rtight,1,1,0.010232586080586276,0.0,-3.8253133444466982,-0.7909796958464452,-0.5,5.116293040293144,-1,0,0.0,0.795166015625
D2-N3-M3-Rtight-S1273,N3-M3-Rtight,2,2+,0.010240101434299376,0.0,-0.9327275224342682,-0.9224958074545981,-0.5,2.355223329888858,-1,0,7.993605777301127e-15,0.79541015625
D2-N2-M3-Rtight-S1432,N2-M3-Rtight,1,1,0.010286147311878241,4.299974199953553,1.2141300063900786,0.0,0.0,3.0858441935634744,0,0,0.0,0.795654296875
D2-N3-M5-Rtight-S1199,N3-M5-Rtight,1,1,0.010307176154767207,0.0,-1.987944990647108,-0.5011360942353809,-0.5,2.989081084882489,-1,-1,0.0,0.7958984375
D2-N3-M5-Rloose-S1067,N3-M5-Rloose,3,2+,0.010319017883332782,2.9532191878291556,0.46070400166264847,0.0,-0.5,2.992515186166507,-1,0,0.0,0.796142578125
